,id,min_price_domain
4635,21847,510000
4636,21849,238095
4637,21854,405000
4638,21880,385020
4639,21949,218500
4640,21954,675000
4641,21993,270446
4642,21996,272727
4643,22004,355909
4644,22067,744545
4645,22069,603000
4646,22084,925000
4647,22091,-1
4648,22096,324545
4649,22100,-1
4650,22101,272727
4651,22114,572727
4652,22171,709091
4653,22181,-1
4654,22187,525760
4655,22205,435240
4656,22234,272727
4657,22238,408506
4658,22242,315000
4659,22245,306000
4660,22295,517500
4661,22324,279654
4662,22330,300105
4663,22353,1250303
4664,22377,349091
4665,22390,-1
4666,22456,-1
4667,22504,420000
4668,22527,-1
4669,22529,499358
4670,22534,435500
4671,22543,218550
4672,22564,-1
4673,22595,500000
4674,22616,310329
4675,22631,573782
4676,22644,-1
4677,22664,1041223
4678,22672,311688
4679,22674,6479280
4680,22680,254545
4681,22687,129870
4682,22688,475000
4683,22691,199855
4684,22699,913938
4685,22706,562771
4686,22735,346320
4687,22764,598729
4688,22773,1400000
4689,22775,550000
4690,22856,477630
4691,22897,609840
4692,22916,370000
4693,22935,552000
4694,23005,-1
4695,23009,438961
4696,23010,299365
4697,23046,267750
4698,23068,143100
4699,23076,347791
4700,23090,409091
4701,23092,181818
4702,23101,280000
4703,23135,514800
4704,23141,675000
4705,23183,-1
4706,23211,806797
4707,23243,550000
4708,23245,299365
4709,23261,270000
4710,23268,231707
4711,23277,250000
4712,23297,400000
4713,23301,602250
4714,23310,568182
4715,23366,385591
4716,23392,346320
4717,23405,346320
4718,23416,-1
4719,23441,162078
4720,23464,660496
4721,23465,865801
4722,23606,-1
4723,23701,370000
4724,23823,-1
4725,39088,-1
4726,39089,1140000
4727,39092,-1
4728,39093,-1
4729,39095,350000
4730,39096,336700
4731,39097,-1
4732,39098,-1
4733,39100,1530000
4734,39101,1596612
4735,39102,1851782
4736,39104,621299
4737,39105,1546123
4738,39106,615801
4739,39107,18008658
4740,39108,558301
4741,39109,-1
4742,39111,1452813
4743,39112,572179
4744,39113,309999
4745,39114,477000
4746,39115,1042597
4747,39116,433562
4748,39118,166667
4749,39119,634500
4750,39120,670424
4751,39121,422078
4752,39122,204805
4753,39123,404326
4754,39124,871650
4755,39125,1002857
4756,39126,1194514
4757,39127,281385
4758,39129,-1
4759,39130,1380216
4760,39133,331169
4761,39134,950000
4762,39135,322597
4763,39136,285714
4764,39137,673569
4765,39138,-1
4766,39139,1217011
4767,39140,539100
4768,39141,283983
4769,39142,1201543
4770,39145,1278900
4771,39146,1207262
4772,39147,559091
4773,39148,347791
4774,39149,312000
4775,39151,259740
4776,39152,583788
4777,39153,422329
4778,39154,329630
4779,39156,306000
4780,39158,659158
4781,39160,1051878
4782,39161,826245
4783,39162,317891
4784,39163,2621592
4785,39164,495000
4786,39165,535746
4787,39166,1124853
4788,39167,382021
4789,39168,521739
4790,39169,475411
4791,39170,379119
4792,39171,522727
4793,39172,270000
4794,39173,158744
4795,39174,-1
4796,39175,-1
4797,39176,398268
4798,39177,472500
4799,39178,2746020
4800,39179,3054325
4801,39180,388800
4802,39181,820000
4803,39182,790310
4804,39183,1320722
4805,39185,-1
4806,39186,519481
4807,39187,593750
4808,39188,630000
4809,39189,352800
4810,39190,584375
4811,39192,1000000
4812,39193,435500
4813,39194,803764
4814,39197,233766
4815,39198,338009
4816,39199,350000
4817,39201,5367965
4818,39202,158744
4819,39204,242979
4820,39205,578967
4821,39207,504900
4822,39208,-1
4823,39209,607050
4824,39210,754440
4825,39211,900433
4826,39212,389610
4827,39213,699130
4828,39214,324348
4829,39216,551948
4830,39217,824242
4831,39219,345000
4832,39220,435000
4833,39222,390474
4834,39223,345974
4835,39224,756000
4836,39225,784323
4837,39227,257175
4838,39228,385000
4839,39229,490909
4840,39230,2845944
4841,39232,202500
4842,39233,200455
4843,39234,650000
4844,39235,631429
4845,39236,2185500
4846,39237,1038961
4847,39238,778388
4848,39239,588745
4849,39240,512120
4850,39241,-1
4851,39242,97808
4852,39243,610000
4853,39244,-1
4854,39245,498942
4855,39249,686648
4856,39250,545455
4857,39251,270000
4858,39252,272727
4859,39253,139230
4860,39255,362727
4861,39256,450216
4862,39257,989014
4863,39258,320346
4864,39259,-1
4865,39260,2597403
4866,39261,245455
4867,39262,378000
4868,39263,685714
4869,39264,500000
4870,39265,334400
4871,39266,519481
4872,39268,281385
4873,39269,1854545
4874,39270,-1
4875,39271,216364
4876,39272,162078
4877,39273,614790
4878,39274,389932
4879,39275,349000
4880,39276,584375
4881,39277,546299
4882,39278,968000
4883,39279,967500
4884,39281,688500
4885,39282,300000
4886,39283,283983
4887,39284,623377
4888,39285,154545
4889,39286,346320
4890,39287,406600
4891,39288,138510
4892,39289,254545
4893,39292,1226189
4894,39293,373000
4895,39295,724462
4896,39296,303030
4897,39297,281818
4898,39298,271437
4899,39299,623377
4900,39300,-1
4901,39301,520668
4902,39303,669697
4903,39304,389175
4904,39306,200000
4905,39307,316127
4906,39308,2954545
4907,39309,363636
4908,39310,207792
4909,39312,280000
4910,39313,1397036
4911,39314,500000
4912,39315,803296
4913,39316,952381
4914,39318,645629
4915,39319,852500
4916,39320,291824
4917,39321,536797
4918,39322,387566
4919,39323,533358
4920,39325,66666
4921,39326,728460
4922,39327,700000
4923,39328,639284
4924,39330,-1
4925,39331,283641
4926,39332,892178
4927,39333,435000
4928,39334,594334
4929,39336,300000
4930,39337,454545
4931,39340,224000
4932,39341,692641
4933,39342,252602
4934,39343,368000
4935,39344,440000
4936,39345,252000
4937,39346,460606
4938,39347,320346
4939,39349,216000
4940,39350,865801
4941,39351,717500
4942,39352,674243
4943,39353,1780952
4944,39354,320625
4945,39355,463909
4946,39357,459000
4947,39359,752513
4948,39360,-1
4949,39361,316127
4950,39362,326797
4951,39363,64800
4952,39365,360606
4953,39366,1604815
4954,39367,690000
4955,39368,346320
4956,39369,998881
4957,39371,666495
4958,39372,315000
4959,39373,432900
4960,39375,400000
4961,39376,656000
4962,39377,724500
4963,39378,2124000
4964,39379,250000
4965,39381,554872
4966,39382,703293
4967,39383,515455
4968,39384,1213043
4969,39385,686648
4970,39386,212121
4971,39387,279910
4972,39390,285714
4973,39393,465300
4974,39394,-1
4975,39395,207000
4976,39396,1500000
4977,39397,315000
4978,39400,1158525
4979,39401,450000
4980,39402,261818
4981,39403,1082153
4982,39404,-1
4983,39406,689229
4984,39408,285000
4985,39409,718636
4986,39410,378000
4987,39412,345455
4988,39413,-1
4989,39414,-1
4990,39415,338696
4991,39416,1154401
4992,39418,-1
4993,39422,432900
4994,39423,923955
4995,39424,1187109
4996,39425,440000
4997,39426,135675
4998,39427,763636
4999,39428,1507032
5000,39429,577201
5001,39432,463823
5002,39433,6253006
5003,39434,-1
5004,39438,432900
5005,39439,584416
5006,39440,413182
5007,39441,437818
5008,39444,3174603
5009,39445,577201
5010,39446,705375
5011,39447,3350649
5012,39448,869077
5013,39451,651769
5014,39452,4476190
5015,39453,857143
5016,39454,903896
5017,39455,-1
5018,39456,266667
5019,39457,359307
5020,39459,326250
5021,39461,539394
5022,39462,285000
5023,39463,1287907
5024,39465,810000
5025,39468,499358
5026,39469,-1
5027,39470,3222450
5028,39471,-1
5029,39472,-1
5030,39474,599328
5031,39475,675000
5032,39477,690000
5033,39481,-1
5034,39484,630000
5035,39485,857143
5036,39487,389932
5037,39490,-1
5038,39491,1100000
5039,39493,806797
5040,39495,512526
5041,39497,764143
5042,39498,632240
5043,39499,653058
5044,39500,154545
5045,39502,459029
5046,39503,630000
5047,39504,-1
5048,39509,363636
5049,39510,346320
5050,39511,650000
5051,39517,288000
5052,39518,510000
5053,39519,505000
5054,39520,375000
5055,39521,138510
5056,39523,398520
5057,39524,-1
5058,39525,265500
5059,39526,385266
5060,39528,-1
5061,39529,573782
5062,39530,634289
5063,39531,254545
5064,39536,239250
5065,39538,349608
5066,39541,103896
5067,39545,577201
5068,39549,-1
5069,39550,707940
5070,39551,15392015
5071,39552,486100
5072,40321,109091
5073,40322,389174
5074,40323,271925
5075,40325,271925
5076,40326,230000
5077,40327,299365
5078,40328,300000
5079,44119,963254
5080,44120,74250
5081,44121,5971045
5082,44123,4457832
5083,44125,942857
5084,44126,649091
5085,44127,654611
5086,44128,325000
5087,44129,912000
5088,44133,1154401
5089,44136,599328
5090,44138,4454545
5091,44140,495000
5092,44141,584375
5093,44142,1500000
5094,44143,272000
5095,44144,560000
5096,44683,2215488
5097,44927,326674
5098,45182,851651
5099,45461,920250
5100,45636,403247
5101,45666,2709899
5102,45756,808283
5103,45782,364286
5104,45832,400000
5105,45835,426894
5106,45844,499441
5107,45915,808787
5108,45934,598729
5109,45937,795000
5110,45954,588749
5111,45988,318182
5112,46016,216000
5113,46054,717325
5114,46066,649091
5115,46073,-1
5116,46086,-1
5117,46107,2397314
5118,46142,598729
5119,46175,648622
5120,46176,1530000
5121,46285,374000
5122,46308,200455
5123,46347,409091
5124,46381,374294
5125,46388,353247
5126,46509,1160431
5127,46514,259740
5128,46565,472500
5129,46635,419110
5130,46646,347791
5131,46647,352083
5132,46648,459028
5133,46716,-1
5134,46796,-1
5135,46822,216450
5136,46845,-1
5137,46876,1179394
5138,46907,-1
5139,46916,306000
5140,46925,288000
5141,46935,299665
5142,46969,420000
5143,47004,494445
5144,47042,339279
5145,47074,298350
5146,47078,569250
5147,47086,554167
5148,47110,564545
5149,47139,389564
5150,47158,901490
5151,47174,-1
5152,47185,406800
5153,47200,913500
5154,47252,486400
5155,47306,-1
5156,47307,-1
5157,47309,-1
5158,47330,350649
5159,47352,554113
5160,47362,-1
5161,47373,414000
5162,47397,237500
5163,47412,300000
5164,47430,250000
5165,47431,392000
5166,47445,210000
5167,47452,389664
5168,47463,-1
5169,47466,374294
5170,47494,380952
5171,47496,438961
5172,47521,406000
5173,47531,333333
5174,47537,302909
5175,47565,-1
5176,47566,-1
5177,47635,-1
5178,44,1050000
5179,80,559315
5180,141,720750
5181,188,2378376
5182,249,300000
5183,274,300000
5184,369,698518
5185,520,360000
5186,561,-1
5187,600,1265000
5188,609,875222
5189,613,1257333
5190,614,500000
5191,633,853189
5192,648,1160000
5193,673,958841
5194,690,467533
5195,724,753000
5196,859,1209000
5197,902,280000
5198,935,1072500
5199,955,2611689
5200,962,500000
5201,989,162000
5202,1045,760000
5203,1120,944000
5204,1146,762619
5205,1156,300000
5206,1187,935000
5207,1331,637500
5208,1425,1225650
5209,1461,1596612
5210,1480,250000
5211,1591,589000
5212,1691,-1
5213,1886,416000
5214,1964,843000
5215,2027,1405178
5216,2134,589000
5217,2567,297000
5218,2761,701299
5219,2856,268399
5220,2904,317326
5221,2907,7000000
5222,3006,250000
5223,3061,400000
5224,3182,300000
5225,3345,5000000
5226,3509,223000
5227,3621,500000
5228,3651,288000
5229,3922,173001
5230,3972,230000
5231,4030,1855247
5232,4084,-1
5233,4163,553000
5234,4169,-1
5235,4177,522876
5236,4333,239000
5237,4334,311111
5238,4351,760000
5239,4462,272850
5240,4487,250000
5241,4683,112000
5242,4697,10000000
5243,4737,692641
5244,4780,-1
5245,4857,500000
5246,4907,3000000
5247,4929,223000
5248,5038,255138
5249,5072,399552
5250,5137,500000
5251,5189,162000
5252,5209,250000
5253,5373,14237439
5254,5642,300000
5255,5733,239000
5256,6107,345000
5257,6337,1904762
5258,6403,1510714
5259,6448,10000000
5260,6582,-1
5261,6586,162000
5262,6587,295000
5263,6733,272850
5264,6736,1596612
5265,6908,10000000
5266,6961,600000
5267,7271,1607000
5268,7273,120000
5269,7280,150000
5270,7318,252875
5271,7321,800000
5272,7545,300000
5273,7550,300000
5274,7553,549384
5275,7554,288000
5276,7563,469004
5277,7567,-1
5278,7572,330000
5279,7577,345000
5280,7739,1609087
5281,7986,216450
5282,7988,2521789
5283,8004,399153
5284,8007,2164502
5285,8011,450000
5286,8013,350000
5287,8014,699000
5288,8015,272000
5289,8016,363636
5290,8018,500000
5291,8020,272850
5292,8025,-1
5293,8028,270000
5294,8029,329301
5295,8770,268000
5296,8773,1607000
5297,8774,639200
5298,8775,1607000
5299,9303,1038200
5300,21607,250000
5301,21637,288000
5302,21640,590000
5303,21656,280000
5304,21717,200000
5305,21742,250000
5306,21813,200000
5307,21835,265000
5308,21972,280000
5309,21995,400000
5310,22031,500000
5311,22081,279407
5312,22102,750000
5313,22103,223000
5314,22121,240000
5315,22150,350000
5316,22169,864000
5317,22176,-1
5318,22257,484500
5319,22298,198000
5320,22303,259450
5321,22329,300000
5322,22331,450000
5323,22332,333334
5324,22384,450000
5325,22430,1607000
5326,22523,450000
5327,22582,200000
5328,22588,500000
5329,22622,500000
5330,22634,500000
5331,22636,244000
5332,22637,200000
5333,22682,326797
5334,22700,240000
5335,22752,360000
5336,22757,1948532
5337,22783,330000
5338,22788,230000
5339,22794,150000
5340,22884,450000
5341,22911,340000
5342,22924,389564
5343,22928,-1
5344,22959,120000
5345,22972,1405178
5346,23033,-1
5347,23053,646275
5348,23062,200000
5349,23081,300000
5350,23107,162000
5351,23123,1744875
5352,23132,935000
5353,23142,288000
5354,23158,240000
5355,23231,199000
5356,23274,1257333
5357,23537,-1
5358,23541,155844
5359,23597,-1
5360,23658,1580000
5361,23682,259709
5362,23709,162000
5363,23761,250000
5364,23771,588235
5365,23781,200000
5366,23794,250000
5367,23807,250000
5368,36313,311119
5369,36314,112000
5370,36317,400000
5371,36318,859037
5372,36320,862170
5373,36321,1266940
5374,36322,154001
5375,36323,282352
5376,36325,899692
5377,36326,560000
5378,36329,2590000
5379,36332,220000
5380,36333,265000
5381,36334,350000
5382,36335,249470
5383,36336,389175
5384,36338,179618
5385,36339,1339479
5386,36340,850000
5387,36341,329301
5388,36343,750000
5389,36344,-1
5390,36345,329301
5391,36346,2242500
5392,36350,3644256
5393,36351,468000
5394,36352,484500
5395,36353,273000
5396,36354,252903
5397,36358,405000
5398,36360,618687
5399,36361,225000
5400,36362,1558442
5401,36369,450000
5402,36370,249000
5403,36371,619306
5404,36372,540000
5405,36374,1646506
5406,36375,6172157
5407,36377,406250
5408,36378,349259
5409,36379,300000
5410,36383,450000
5411,36384,608709
5412,36385,329630
5413,36386,246976
5414,36387,120000
5415,36388,250000
5416,36389,237908
5417,36391,10000000
5418,36392,400000
5419,36393,350000
5420,36394,320000
5421,36395,500000
5422,36397,5500000
5423,36399,800000
5424,36400,219534
5425,36402,235300
5426,36404,349259
5427,36405,200000
5428,36406,297000
5429,36407,333334
5430,36409,748263
5431,36413,272727
5432,36415,333334
5433,36417,311111
5434,36419,425000
5435,36421,13000000
5436,36423,349259
5437,36429,311111
5438,36435,390000
5439,36436,326797
5440,36438,778456
5441,36439,230000
5442,36440,399552
5443,36444,345000
5444,36445,1909091
5445,36446,239000
5446,36448,220000
5447,36455,162000
5448,36459,690000
5449,36462,480909
5450,36464,200000
5451,36465,250000
5452,36467,618687
5453,36468,390000
5454,36470,-1
5455,36471,180000
5456,36476,285000
5457,36478,7000000
5458,36481,10000000
5459,36485,2150000
5460,36488,778456
5461,36489,619306
5462,36502,280000
5463,36503,850000
5464,36504,350000
5465,36508,333000
5466,36510,329630
5467,36513,352193
5468,36520,300000
5469,36521,2590000
5470,36522,10000000
5471,36523,500000
5472,36526,864000
5473,36530,250000
5474,36531,639200
5475,36532,389610
5476,36533,1262324
5477,36536,4500000
5478,36538,1607000
5479,36539,255138
5480,36543,270000
5481,36546,1405178
5482,36548,162000
5483,36549,666667
5484,36550,180000
5485,36554,300000
5486,36555,1696399
5487,36566,400000
5488,36571,7000000
5489,36574,10000000
5490,36575,162000
5491,36576,1263586
5492,36585,2000000
5493,36591,239000
5494,36593,350000
5495,36597,619306
5496,36598,1307000
5497,36599,1440000
5498,36603,1800000
5499,36604,5500000
5500,36612,200000
5501,36615,279407
5502,36620,406250
5503,36623,330000
5504,36635,12000000
5505,36636,132000
5506,36639,11000000
5507,36643,250000
5508,36644,300000
5509,36651,350000
5510,36655,639200
5511,36656,1263586
5512,36662,425000
5513,36663,200000
5514,36675,2150000
5515,36676,250000
5516,36677,2000000
5517,36692,1796188
5518,36695,666667
5519,36703,265000
5520,36705,666667
5521,36706,450000
5522,36712,283500
5523,36713,250000
5524,36717,6500000
5525,36721,2150000
5526,36722,1225700
5527,36723,898096
5528,36724,864000
5529,36725,5440000
5530,36734,1750000
5531,36735,250000
5532,36737,618687
5533,36738,162000
5534,36740,250000
5535,36741,666667
5536,36746,250000
5537,36747,329301
5538,36749,666667
5539,36751,360000
5540,36752,7000000
5541,36753,1563195
5542,36754,2150000
5543,36763,778456
5544,36767,500000
5545,36770,666667
5546,36771,250000
5547,36772,250000
5548,36776,666667
5549,36780,250000
5550,36790,666667
5551,36792,779221
5552,36793,1225700
5553,36801,1225700
5554,36807,1307000
5555,36808,162000
5556,36809,250000
5557,36811,1307000
5558,36812,200000
5559,36817,250000
5560,36821,2590000
5561,36828,666667
5562,36829,699217
5563,36847,2795000
5564,36848,2611689
5565,36852,2611689
5566,36853,2611689
5567,36854,2611689
5568,36872,1668751
5569,36877,6500000
5570,36878,6500000
5571,36879,2150000
5572,36880,6500000
5573,36883,666667
5574,36888,1607000
5575,36891,3150000
5576,36905,250000
5577,36913,2150000
5578,36926,1606000
5579,36945,385000
5580,36956,250000
5581,36963,778456
5582,36970,2594894
5583,36978,2150000
5584,36981,1800000
5585,36986,259709
5586,36987,2150000
5587,36989,2150000
5588,36995,3200000
5589,36996,326797
5590,37000,2150000
5591,37002,1800000
5592,37003,1800000
5593,37007,1800000
5594,37011,350000
5595,37013,1800000
5596,37014,450000
5597,37017,5500000
5598,37018,1607000
5599,37019,1607000
5600,37020,2000000
5601,37021,1607000
5602,37023,900000
5603,37026,1800000
5604,37036,1800000
5605,37038,284427
5606,37041,1263586
5607,37044,900000
5608,37048,900000
5609,37049,1800000
5610,37050,1800000
5611,37051,1607000
5612,37054,900000
5613,37055,1800000
5614,37058,2150000
5615,37062,3000000
5616,37066,1800000
5617,37071,360000
5618,37072,1607000
5619,37074,900000
5620,37075,1800000
5621,37076,1800000
5622,37077,450000
5623,37082,639200
5624,37083,1607000
5625,37089,778456
5626,37090,1563195
5627,37094,1800000
5628,37097,450000
5629,37099,639200
5630,37101,5500000
5631,37103,2594894
5632,37104,1607000
5633,37113,5500000
5634,37117,1607000
5635,37124,1800000
5636,37130,639200
5637,37141,778456
5638,37144,1800000
5639,37146,639200
5640,37152,639200
5641,37153,-1
5642,37154,5500000
5643,37155,1800000
5644,37158,800000
5645,37161,620000
5646,37163,550000
5647,37164,1800000
5648,37166,200000
5649,37168,1263586
5650,37169,900000
5651,37173,800000
5652,37174,1263586
5653,37187,300000
5654,37191,284427
5655,37192,1800000
5656,37208,280000
5657,37209,250000
5658,37222,470000
5659,37230,299366
5660,37249,220000
5661,37250,1307000
5662,37257,250000
5663,37264,2521789
5664,37267,298350
5665,37271,162000
5666,37273,2590000
5667,37276,1307000
5668,37277,2150000
5669,37281,666667
5670,37287,2150000
5671,37291,250000
